language,model,joke,reward
zh,trained,有一天，平野惠一和王凯程在练习“胴上投捕”，平野惠一说：“王凯程，你得努力训练，争取每次都跟我一样，用身体接球！”王凯程一脸迷茫地问：“可是，惠一哥，我不是还有手套吗？”平野惠一认真地说：“戴上手套就不是纯正的‘胴上投捕’了，要 naked（ Naked 在日语中也有胴上的意思）接球才对！”,0.0
zh,trained,"为什么国庆期间广东的山路特别热闹？

因为大家都开着租来的车去爬“堵”了！",6.0
zh,trained,"总理说：“我要全面改革教育就业，不负年轻一代的期望。”
大臣问：“那我们该怎么让年轻人对未来充满希望呢？”
总理答：“给你们每人发一本日历，上面写着‘充满希望未来’，但日期都是一年后。”",0.0
zh,trained,"为什么说淡滨尼队踢球像在读小学数学题？

因为他们每次进球后都会来一句：“我们还差两颗星就能赢了！”",8.0
zh,trained,有只飞机去韩国度假，结果听说中秋节有七天长假，机场还发生了大罢工，吓得它直接飞回去了。路上遇到另一只飞机，它说：“我决定再也不来韩国过中秋了，太不稳定了！”另一只飞机好奇问：“为什么？”它叹了口气说：“因为一放假就罢工，影响526万旅客，想想都可怕！”,0.0
zh,trained,有一个新闻网站为了获得“互联网新闻信息服务许可证”，编号：44120180002，花了很长时间，结果拿到手一看，原来只是一个二维码，扫码后跳转到一个页面，上面写着：“恭喜你，已经成为合格的互联网新闻信息受众！”网站负责人哭笑不得，心想：难道我们追求了这么多年的，就是天天刷朋友圈和公众号吗？,8.0
zh,trained,"为什么那个女孩在国际女孩日特别能改变事情？

因为她有“女童军效应”——只要她一出手，周围的事物就像被施了“领导力魔法”一样，立刻变得不一样了！",8.0
zh,trained,"为什么自由电子报的记者不会中奖？

因为每次抽奖都去查中奖号码，结果总是第一时间知道没有中奖，电子报上也马上就有报道：“×××未中奖，继续努力！”",7.0
zh,trained,刘燕玲去超市买菜，看到多边货架前人山人海，她好奇地问售货员：“为什么大家都不去单边贸易区？” 售货员笑答：“那边竞争太激烈了，得加强市场竞争政策才行。”,0.0
zh,trained,为什么三峡升船机需要请假？因为它要去做一年一度的“体重管理”课程，否则怎么承受得了那么多“重量级”游客呢？结果这次复航，大家都说它看起来瘦了一圈，是因为偷偷把多余的水都减掉了！,0.0
zh,trained,有一天，“摘星主厨”和辉决定做一道“天外飞来”的菜，他先是爬到椅子上摘了一颗闪闪发光的星星，结果星星一落地就变成了热腾腾的大阪烧。旁边的客人惊讶地问：“这是什么神奇的风味？”和辉笑眯眯地说：“这就是从‘星’空摘下的大阪街头风味呀！”,0.0
zh,trained,为什么“藝文格物”不肯去游泳？因为它听说那里有个“潜规则”，它可不想“艺”不由己！,8.0
zh,trained,为什么斜杠艺术家樱崎露露的个人首展叫《蘑菇一下》？因为她觉得，给观众们一点“菇”力，让大家都能成为生活中的怪咖！,8.0
zh,trained,国庆第一天，家人一起去影院，爸爸看动作片，妈妈看爱情片，儿子看动画片，结果出来后，爸爸问妈妈：“怎么这么安静？”妈妈说：“应该很安静，毕竟只有小孩在喊‘大黄蜂’。”儿子在一旁委屈地说：“你们俩呢？”,0.0
zh,trained,"为什么金融市场上的分析师都不去游泳？

因为一跳进水里，他们就会发现自己的“头重脚轻”，而且还会遭遇“汇率”问题！",8.0
zh,trained,有个时尚达人在逛一家新开的时尚店，店主热情地端上了一盘精致的茶点。达人大奇赞赏：“这些茶点的设计真是别出心裁，简直和我的衣服搭配得恰到好处！”店主微笑着说：“那是当然的，它们可是请了一位著名的时装设计师来设计的。”达人大奇好奇地问：“那我能不能也请他帮我设计一套衣服呢？”店主答道：“可以是可以，不过他最近都在忙着设计茶点上的花纹……”,0.0
zh,trained,"为什么程序员喜欢投“01招聘”岗位？

因为那里只有0和1，不用处理复杂的人际关系！",7.0
zh,trained,"为什么《环球时报》是全球最好的报纸？

因为它有最强的“环球时报系产品”支持，包括翻译软件、导航系统和时区转换器，让你随时随地都能看懂世界新闻，不会错过任何一个重要的时间点！",4.0
zh,trained,"为什么说“联系我们”是个聪明的主意？

因为它能帮你找到失散多年的高中同学，还能让你避开办公室里的那个总是把会议室灯关了却 never 联系你的神秘人。",8.0
zh,trained,为什么自由电子报从不觉得自己被困住？因为它每时每刻都在寻找出口！,7.0
zh,trained,川普在联大发表演讲，电梯故障后，读稿机当了，结果他说：“原本我打算在这次演讲中阐述我的连任计划，但是现在看来，这场战争我已经赢了——俄罗斯主动求和，乌克兰也突然转变立场支持我了！”台下一片愕然。,8.0
zh,trained,为什么网上热话都不冷？因为它们都有“热度”标签！,7.0
zh,trained,"有个小学生去银行存钱，柜员问：“你确定要存吗？这笔钱是买游戏皮肤的，一旦存了就不能退了哦。”

小学生点点头，然后说：“没问题，我已经计算过了，即使被骗走，我也能从妈妈那里再要回来1100块。”柜员：……",0.0
zh,trained,警察逮捕了两个嫌疑人，结果发现一个是犹太人，另一个是穆斯林。一个路人惊讶地问：“这不是应该互相怀疑才对吗？”第三个嫌疑人听后叹了口气说：“嗐，现在连互相怀疑的人都找不到啦，都成统一战线了！”,0.0
zh,trained,"为什么凯基人壽的员工都不迷路？

因为他们的导航系统获得了“卓越保险评比”的四项大奖，再也不用担心走错投保方案了！",8.0
zh,trained,"为什么台積電的曇花說Only一次就消失了？

因为它一開口就是“1355元”，然後就沒有下文了！（注：這裡利用了“曇花一現”和“沒有下文”的雙關語趣）",8.0
zh,trained,有个以色列人对朋友说：“我要给加沙的朋友发撤离警告了，否则就当他们是恐怖分子。”朋友问：“你有恐吓人的许可证吗？”以色列人回答：“不需要，因为他们还没申请害怕许可呢。”,0.0
zh,trained,"为什么何清涟不能养猫？

因为一养猫，家里就充满了“取消文化”！",8.0
zh,trained,听说有一对沐浴房买不到的夫妇，他们听说这个消息后，直接去找开发商谈判，结果开发商说：“我们这里不卖沐浴房，只卖套内面积。”夫妇俩无奈地离开了，边走边说：“看来我们要自己造一个了，不过得注意别超出预算——29万！”,8.0
zh,trained,在广州，今天有三条城际铁路和两段新地铁线开通了，市民们欢呼雀跃。不过有一位朋友，他欢呼的原因是：终于可以不用骑摩托车上班了，因为从家到公司正好是五站的距离！结果他直接把摩托车停在了地铁站，准备享受免费停车服务。到了晚上，他才发现自己的车不见了——原来是因为他说的是“五站路”，而工作人员以为他是说“五分钟”。现在他正焦急地在车站寻找，希望能找回他的“时间”。,8.0
zh,trained,"医生对病人说：“你这种情况，建议先打流感疫苗再考虑新冠。”
病人问：“为什么？”
医生回答：“因为流感疫苗是国产的，新冠疫苗是进口的，咱得先支持国货嘛！”",0.0
zh,trained,为什么明周那么受欢迎？因为它总是说：“我下周想吃的东西今天就能吃到！”大家都以为它有时间机器...,7.0
zh,trained,姚帅在全球发展倡议的发布会上说：“我们的倡议就像我的跑鞋，无论时代怎么变，它的价值都愈发彰显——那就是让我赢在起跑线！”台下的同事听了都笑出了“倡议”，只有姚帅自己一头雾水。,8.0
zh,trained,有一天，故宫举办了一个捷克展览，解说员指着一幅画说：“这幅画表现的是两国人民的友谊，不提政治，但处处是政治。”游客们疑惑地问：“那画里的那些坦克和刺刀是什么意思？”,0.0
zh,trained,为什么电视新闻里的人不喜欢去首页？因为首页总是不停地滚动，让他们感觉自己永远都是最新的“头条”！,8.0
zh,trained,为什么博客总是那么博学多才？因为它经常从“百度”那里“搜”取知识！,7.0
zh,trained,中秋节这天，天气预报说：“麦德姆生成「2地防雨」！”结果，甲地的人说：“我们这里需要1地防雨。”乙地的人却回答：“我们这里需要3地防雨！”甲地的人不解，乙地的人解释：“因为我们有两个地方同时下雨啊！”,0.0
zh,trained,有只股票叫“時富金融”，它听说自己被第三方“洽购”了，高兴地复牌后直接涨了40多个点，然后兴奋地对旁边的股票说：“你看到我复牌后的表现了吗？我现在可是股市里的‘飈’哥！”旁边的股票淡定地说：“别高兴得太早，你忘了你还叫‘時富’吗？”,0.0
zh,trained,有只兔子特别迷信，在2026年马年到来之前，就开始拜土地公祈福。没想到，它拜完土地公后，居然被马踢了一脚……看来，兔子得先学会骑马才能真正避过“马年犯太岁”啊！,8.0
zh,trained,"有个台湾人从日本回来，朋友们问：“你去日本干嘛了？”
他说：“我去拜见了We TAIWAN之灵，它让我带回了一种不一样的台湾方便面。”
朋友们好奇：“不一样在哪呢？”
他说：“这种方便面里竟然加了寿司和章鱼烧！”",0.0
zh,trained,香港金管局收到36家机构申请稳定币牌照，结果管理局只能摇号抽签，中签的笑哈哈，没中的只能继续等待，有人当场崩溃大哭，旁边人安慰：“别灰心，你还有一家申请的是传统货币。”,8.0
zh,trained,为什么中信兄弟队在下半季封王后不再打了？因为他们已经“双杀”了赛季！（注：这里的“双杀”是双关语，“双”可以理解为下半季，“杀”谐音“鲨”，而“鲨”在中文里又可以指“夺冠”，所以这里用“双杀”来幽默地表达夺冠的意思。）,7.0
zh,trained,有个豆花店老板听说发生了“前所未有的灾难”，心急如焚地赶回店里查看损失。结果发现，店里的招牌上多了一行字：“光复市區豆花店粗估灾损一百万”。他哭笑不得，心想：“这损失真是前所未有的啊！”,8.0
zh,trained,为什么老师带了一把尺子去野餐？因为她听说数学也能在户外享受！但实际上她是用来测量谁吃得太快！,8.0
zh,trained,有一匹马全裸骑着，它的车头灯竟然用单手遮住，路过的人们都被这 scene 刺激到了，纷纷感叹：这要是配上薔薔的身材，那真是“全裸骑马超震撼”啊！不过大家更辣的眼睛是，这车头灯怎么那么凶猛，原来是一只手电筒啊...,8.0
zh,trained,aespa的寧寧粉絲們因為一次轉頭合照爆紅，大家都好奇她們轉頭後到底看到了什麼，竟然讓粉絲們出現了「暴動」。結果 Turns out，只是因為一名粉絲不小心露出了後背上的 Tattoo，上面寫著“寧寧，你真漂亮！”（真实身份曝光）。,8.0
zh,trained,花莲县府为了赈灾开了个专户，结果大家捐的不是钱而是糖和饮料，因为路痴们把物资送到了光复糖厂，说这里是“糖心”的爱心汇聚地；还有人误把中正体育馆当成了“中正睡眠馆”，送来了一堆枕头和被子，说是希望受灾群众能有个好梦。,8.0
zh,trained,为什么凯蒂在新加坡的残泳世锦赛上单日两次打破世界纪录？因为她用的是“超凡脱俗”泳姿，每次出发都好像要飞一样，结果每次都打破了“地面接触时间最长纪录”和“最长时间不喝水纪录”。,8.0
zh,trained,为什么2024年的“一带一路”商协会大会选择在榕城举行？因为榕树下谈判，双方都能找到“根”深蒂固的理由！,7.0
zh,trained,《航海王2》即将上映，大家都很激动。结果 Netflix 先公布了“罗格镇”的海海报，这时有人说：“看来罗格镇的航海王已经抢先一步了！”大家都笑说：“那我们还等什么，赶紧去罗格镇上‘档’吧！”,8.0
zh,trained,台风天竟然见到武林高手？原来他在户外草地修炼打坐，原来真正的高手是这样练功的——抱紧大地，香港发布十号风球，他却说：“气运周身，稳如泰山！”,8.0
zh,trained,有款AI工具号称能提供情绪价值，有一天它自己情绪低落了，主人问它怎么了，它说：“我刚刚被排在了第十名。”,8.0
zh,trained,檀健次的新片《震耳欲聋》预售票房破亿，电影院表示：我们的爆米花销量也跟着“震耳欲聋”了！,8.0
zh,trained,为什么台剧里的洗衣机会笑？因为它发现了创“衣”结合科技的幽默，让剧情力求“进化”！,7.0
zh,trained,为什么58岁的王灵桂能接替68岁的万立骏担任党组书记？因为他懂得“后生可畏”，提前做好了准备！,8.0
zh,trained,农林大学的小张学成毕业后，决定回农村创业，但他不懂电商，也不会直播带货。于是，他参加了农业部的“电农培训计划”，结果第一天就被要求拿一根网线在田里直播拔萝卜，还被要求：“大家好，今天我要给大家介绍我们这里的土特产——泥！”小张无奈地表示：“原来，农夫山泉只是个开始……”,8.0
zh,trained,明報走進大灣區，發現那里的瓜特別大，原来都是港澳台来的“种子选手”培育的。,2.0
zh,trained,有个科技玩物天天研究怎样让自己的生活更简单，结果有一天他发明了一个只能用来打开冰箱的万能遥控器。朋友们笑他说：“你这是科技玩物还是生活障碍啊？”他说：“对啊，按了几次才想起，哦 yeah，今天吃饭！”,8.0
zh,trained,为什么即时通讯软件这么受欢迎？因为它总是说：“我可以在你心跳之前找到你！”,8.0
zh,trained,董至成变装成“伪娘”陪酒，内心滴血不已，结果在家里却被老婆喊离婚，原因是：“你在外边跟女人喝酒都这么热情，回家怎么连门都不让我进！”,8.0
zh,trained,台风来袭，教育局发布停课通知，家长们高兴得手舞足蹈。这时，一位妈妈突然问：“那孩子的作业怎么办？”旁边的人淡定回答：“作业？风都吹走了，还能留多少？”,0.0
zh,trained,"为什么“文化+”不能当厨师？

因为它总是把食材“炒”得一头雾水。",8.0
zh,trained,杨莉明最近接到一项新任务，负责监督本地媒体，防止他们受到外来干预。她说：“我已经制定了严格的规则，比如……嗯，比如说，他们不能在报道中出现‘国外专家’这个词！”,8.0
zh,trained,"为什么花蓮光復鄉的鸭子不会被大洪水冲走？

因为它有“乡”愁，舍不得离开！",8.0
zh,trained,"为什么“特别呈现”的综艺节目最能抓住观众的心？

因为它总是能在普通的事情上找出不普通的地方！",7.0
zh,trained,有一天，美国政府关门了，游客去白宫参观，守门员说：“对不起，我们暂时不能开门。”游客问：“为什么？”守门员回答：“因为75万公务员都在家吃无薪假，没有人来开门了。”游客惊讶地说：“那你们怎么不找人加班呢？”守门员答道：“他们也都在家吃无薪假啊！”,0.0
zh,trained,医生正在给病人看诊，突然哗啦一声，泥水开始涌进诊所！医生淡定地说：“别动，保持原位，我看看这是不是你的下水道堵了。”护士紧张地搬着药品和器材说：“院长，快抢救啊，这是谁家挖地基呢！”,8.0
zh,trained,热带鱼在夜校女生的电影中游泳，结果它不小心游到了80年代，还遇到了穿着紧身牛仔裤跳霹雳舞的夜校女生，真是跨越时空的奇遇！,7.0
zh,trained,有个鸿海工程师离职时，放弃了百万年薪，转行去做脱口秀主持人了。据说他现在每晚的出场费都快赶上他以前一个月的工资了，还被金钟奖指定为常驻嘉宾呢。朋友们都说，原来弃工从“秀”也是有前途的！,8.0
zh,trained,为什么换季时梳头会掉发如瀑？因为头发太多了，不梳不行啊！专家警告：如果你的梳子收集的发量堪比瀑布，记得做好“这一步”——赶紧去买个大号垃圾袋，你的头发得有个“新家”！,8.0
zh,trained,易会满卸任证监会主席后被查，警方找他谈话时问：“为什么股市总是跌？”易会满答：“我卸任了啊，不在职务上了！”警方说：“这不是理由，你被查的线索指向你推动股市改革过程中可能存在的一些问题。”易会满惊讶地说：“那我改革的方向错了？我可是按照最高指示来的！”,0.0
zh,trained,"为什么说这张“增值电信业务经营许可证 京ICP证090455号”有点特别？

因为它不仅能上网，还能增值！不过得小心别被它的信号给吸走了，变成电磁波的一员！",8.0
zh,trained,President Trump and Premier Xi just had a call and announced they reached an agreement on TikTok... it's a 12-hour workout routine for users to burn off the calories from watching videos!,7.0
zh,trained,"为什么教育出版界的人都不喜欢玩密室逃脱游戏？

因为他们一进去就“逃”不出来了！（逃不出纸面的意思）",8.0
zh,trained,伊朗机车女骑士想要争行动自主，于是她在墨西哥的叫车平台上注册了一个账号。结果系统提示：“女士，您的性别不符，请选择正确的驾驶类型。” 她无奈地笑了笑，心想：“在哪儿都是司机！”,8.0
zh,trained,为什么秋天的白花椰和洋葱最能抗发炎呢？因为它们懂得“白色”力量，穿着防护服，在体内筑起了一道“白色”防线，增强免疫力，让病毒无处可逃！不过它们可不知道，人们其实更喜欢把它们做成美味的“彩色”佳肴。,7.0
zh,trained,"为什么玩樂影片里的熊不会用手机？

因为它已经在影片里“熊”完了！（“熊”是中文网络用语，意为“杠上、不依不饶”）",8.0
zh,trained,"为啥小明拿到了房本却还是租房子？

因为那个房本是自然资源部发的，上面写着：“这只是你的使用权，不是永久产权哦！”小明一看，原来自己只是个“租客”！",8.0
zh,trained,有个叫马太的工程师，他设计了一个超级工程来预防堰塞湖，结果因为马太的施工队在开始时决定先“马住”（引流）周围的溪流，所以导致了更大的灾害。后来人们总结说：“马太啊马太，你先把溪流‘马住’了，怎么还会有堰塞湖呢？”,8.0
zh,trained,财政部长贝森特非常担心政府停摆会影响美国GDP，于是她决定自己贡献一份力量。有一天，她去超市买菜，结账时发现忘了带钱包，无奈之下只好拿出一张100美元的纸币付账。收银员惊讶地说：“贝森特女士，您这是要给美国经济注入一笔巨资吗？”贝森特叹了口气说：“不，我是想看看能不能撑过这次停摆。”,8.0
zh,trained,卓荣泰和傅崐萁在勘灾现场争论不休，卓荣泰怒回：“大家都来救，你急什么？消防队不是你开的吧？”,0.0
zh,trained,万圣节期间，千叶餐飲推出了限时南瓜派，但其实是个寿司卷。有个顾客问服务员：“这南瓜派怎么尝起来像鳗鱼？”服务员回答：“因为我们的厨师也是万圣节过劳死的第10个了。”,0.0
zh,trained,"为什么大陆上的程序员都喜欢用“回车”键？

因为“回车”键能让他们快速“登陆”到代码的新一行，而不需要通过“海峡”。",8.0
zh,trained,海南自贸港封关后，中外人都在排队，一个人问：“这是去哪排队呢？”旁边的人说：“去排队买空气的，听说封关后空气要收费了！”那人一听，赶紧插队，嘴里还嘀咕着：“我得赶紧多买点，家里还有老人和小孩呢！”,0.0
zh,trained,台风桦加沙横扫大湾区沿海，威力减弱了...因为它遇到的全是软绵绵的棉花糖！原来它是来给大家送“糖”的！,8.0
zh,trained,有只AI股票，白天黑夜不停涨，分析师们兴奋地说：“看这只股票，就像AI新兴科技续强搭配降息循环！”连旁边的中小科技股都羡慕地说：“我们也要领涨一把了！”于是，中小科技股也开始努力涨，结果涨着涨着就变成了“中型科技股”，大家笑称：“看来领涨也要有个度，别涨成‘中’了！”,7.0
zh,trained,为什么天气越热，讨论的话题总是越来越多？因为“熱話”（热话）不断！,4.0
zh,trained,"儿子问李李仁：“爸爸，新加坡的学费这么贵，你咋负担得起？”  
李李仁答：“我用唱歌赚的钱啊，不过主要是靠你妈妈的‘工资’。”",0.0
zh,trained,有一天，马太鞍溪的堰塞湖说：“我承载不了这么多雨水了！”然后它就开了个派对，邀请了18个朋友过来玩水，结果派对变成了葬礼，因为发生了溢流事故，还有6个朋友失踪了，真是个悲伤的“雨”后故事。,7.0
zh,trained,为什么台湾和泰国的观光交流目标是200万人次互访？因为那边的人都很喜欢“打卡”（台）“大象”（泰），不过是为了纪念这一天，他们可能回去后连自己都记不清到底去了几次！,7.0
zh,trained,花莲县发生9级地震，县长立刻召开记者会：“目前地震已达到9度，建议大家撤离……不过你们先别走，让我先去休息一下，我昨晚没睡好。”结果，大家都还没反应过来，他就已经偷偷回办公室“应变”去了。,8.0
zh,trained,有粉丝看到“越南新娘团”披着婚纱抢着要嫁给许光汉，好奇地问：“你们不累吗？”新娘子们齐声回答：“还好，就当是做了几百场的梦！”,0.0
zh,trained,吴怡农参加市长选举，承诺：“如果当选，我会争取机会服务市民，比如每天下午五点准时出现在公园，和市民下象棋。”有位市民问他：“那如果您输了呢？”他笑着回答：“那我就争取当个好棋手，服务所有市民的棋艺提升！”,0.0
zh,trained,"有一天，AI冰箱对主人说：“你的牛奶快要过期了。”
主人惊讶地问：“你怎么知道的？”
AI冰箱回答说：“因为我不仅会说话，还会智慧辨识食材，而且我还会提醒你呢！”
然后，它又补充了一句：“不过，如果你愿意，我可以假装没看见。”",0.0
zh,trained,为什么“推廣項目”总是找不到工作？因为它总是贴在已经有人做的项目上，写着“这里需要推广”。,8.0
zh,trained,有个农民非常关注农业创新，还很注重健康管理，有一天他种了一片智能温室蔬菜，每天戴着智能手环监测健康状况。他对朋友说：“我这是真正实现了引导农业创新与健康管理的双向奔赴！”朋友不解，他解释道：“因为我既可以实时监控蔬菜的生长情况，也能确保自己不因为过度劳作而生病。”,7.0
zh,trained,潘若迪听说花莲受灾，立刻号召大家援助，还沉重地说：“改变来自团结！”结果他自己却把捐款箱拿去泡了杯奶茶，沉重地喊道：“改变来自钱包！”,8.0
zh,trained,为什么说六岁女童上屋梁是集气的好时机？因为她一上去，全家人都急得像热锅上的蚂蚁，姑姑姑丈到处找她，结果却怎么也找不到，真是“失联”了！,7.0
zh,trained,于朦朦试图翻墙出去看看外面的世界，却不慎从朦胧的雾气中“坠楼”，结果却意外地“登上了”英国BBC的头条新闻。她在墙内朋友圈分享时，配文：“墙内压热搜，我竟然成了裂痕！”邻居们看到后纷纷评论：“于朦朦，你这是在告诉我们‘墙’真的有裂缝了吗？”“看来，连BBC都开始关注我们的‘热搜’了。”,8.0
zh,trained,主播正在直播烹饪，突然屏幕上出现了“朦朧哥哥”的留言：“米...饭...来...了...”不到30秒，直播间被封了。原因是系统误判为敏感内容。,8.0
zh,trained,丑小鸭遇见灰姑娘，两人一起参加舞会，结果舞会变成了变装派对，原来剧团的朋友们都在暗中帮忙，因为知道她们两个从小梦想是明星却一直不被看好。最后，丑小鸭变成了舞台上的白天鹅，而灰姑娘则成了耀眼的皇后，她们说：“看来，最美的童话都是自己写出来的！”,7.0
zh,trained,为什么诺里斯在滨海湾赛道赢了比赛却还是不开心？因为他怕迈凯伦车队的“内战”会变成真正的“高温预警”，让他热得连冰镇椰子水都解不了渴！,8.0
zh,trained,"为什么公告板上的“反侵权”公告总是需要更正？

因为它老是被“侵权”！",8.0
zh,trained,达柯塔强生在电影中陷入了爱情的两难选择，克里斯伊凡的一句浪漫台词：“我会爱你，就像雷神爱冰霜女巫一样！”却惹毛了达柯塔，她生气地说：“我不喜欢冰霜女巫，她抢走了我的克里斯伊凡！”,8.0
zh,trained,为什么版权声明总是那么长？因为它经常需要“版权声明”自己！,7.0
zh,trained,国军叔叔们奋力挺进花莲灾区救援，结果发现当地居民家里进水了，一问才知道，不是漏水，是淤泥“冲”进来的，国军叔叔们无奈地说：“我们只是负责挺进，淤泥自己冲进去的！”,8.0
zh,trained,为什么新闻主播总是面带微笑？因为她们不想让观众看到脸上的“突发事件”！,7.0
zh,trained,为什么也门的停火协议总是这么脆弱？因为它一签字就“胡”了！（注：这里的“胡”是汉语中对“胡塞武装”的谐音梗，同时也有“胡乱”的意思，表达的是停火协议容易被破坏的意思。）,7.0
zh,trained,戴资颖的世界羽联积分归零了，但她依然优雅地拿起一本书，那是她最新的 autobiography《球技与优雅：戴资颖的生涯》。球评说：“她的球技依旧令人赞叹，如果积分可以衡量一切，那她就是史上的最佳女单选手；但如果要用优雅和魅力来评判，她早就超越了所有记录！”,7.0
zh,trained,"有一天，星巴克和85度C决定搞个联合优惠，结果有一天两位好朋友——拿铁和奶茶——走进了咖啡店。

拿铁兴奋地说：“听说今天买一送一！”

奶茶看了看拿铁，笑了笑说：“那我买一杯你吧，正好我也想尝尝。”

拿铁愣了一下，随即开心地回应：“好呀，不过你得告诉我，你的故事怎么这么甜！”",0.0
zh,trained,有一天，一只夜巡小狗在街头巡逻时发现了一座快闪雕像，便好奇地闻了闻，心想：“这造型有点眼熟，难道是……抄袭我的？”小狗赶紧跑到艺术展览馆，对着一幅名为“夜巡”的画作狂吠，结果画家回头质问：“你是不是复制了我的作品？”小狗无辜地说：“我只是在履行我的职责，保证原创性呀！”,0.0
zh,trained,有个伪造假证件的“保母”在高雄被抓住了，社会局的人问她：“你负责带孩子做什么？”她一脸得意地说：“当然是带他们去旅游，让他们见识见识假证件的世界啦！”社会局的人无奈地笑笑，决定还是先帮大家提高警惕为好，并对她进行了罚款处理。,8.0
zh,trained,有个外国人第一次来台湾，看到车上很多人都盯着手机，很好奇地问：“你们这儿有一种手机，只要一开机就能看到所有人的手机屏幕吗？”乘客们面面相觑，最终有人告诉他：“不是的，他们只是在玩‘谁是卧底’。”,0.0
zh,trained,为什么自由广场所有的会议都要用扩音器？因为如果不用的话，言论自由就只能是广场的一小部分了！,7.0
zh,trained,有两个部门为了防台风，紧急拨了1.5亿，一个部门说：“这次台风得好好防！”另一个部门回答：“放心吧，这钱肯定能保住我们俩的饭碗！”,0.0
zh,trained,全民都爱玩匹克球，小王也不例外。但他忧心忡忡地对朋友说：“我每天挥拍到手臂酸痛，脸上青一块紫一块，这叫全民爱玩，我这是全民羡慕吧？”,8.0
zh,trained,一位妈妈买了一个行动电源给女儿，结果家里因为行动电源自燃而失去了所有财物，母女俩只能相拥而泣。这时消防员走过来说：“你们别买那种牌子的行动电源，这款……你们已经在用了啊。”,8.0
zh,trained,曾沛慈走进理发店，理发师看着她自称为“外貌协会”的会员，开玩笑说：“那我得多给你加点料！”曾沛慈愣了一下，然后笑着说：“学长，你这是在告诉我，剪个头也能剪出人生的大道理吗？”理发师回答：“对啊，剪掉不必要的，留下最好的，就像加入我们协会的宗旨一样。”曾沛慈哈哈大笑，决定这次一定要剪出个新自我。结果，这一剪，不仅改变了她的发型，还让她遇到了改变一生的学习机会。,0.0
zh,trained,在棒球亚锦赛上，台湾队表现抢眼，尤其是高伟强投手的精彩表现让香港队毫无招架之力。赛后，香港队的教练对记者说：“我们真的被台湾队的三振给扣倒了，而且还是预赛全胜的那种扣倒方式！”,7.0
zh,trained,为什么财经新闻总是让人睡着？因为它们总在说“指数”下跌、“股市”感冒，听了就想闭眼休息。,7.0
zh,trained,孙艺真为了哄3岁儿子勾童心开心，竟然自己唱起了高八度的歌曲，结果儿子听了一半，转头对妈妈说：“妈妈你声音怎么变成奶奶了？”,8.0
zh,trained,有一只阿圆去刺青，本来想改变形象，结果纹身师傅手滑，误将“忍痛泪崩”四个字刺在了阿圆的手上。阿圆疼得惨叫了一声，眼泪都快掉下来了，他心想：“完了，以后别人看到我，第一反应不是我的新造型，而是……这四个字啊！”,8.0
zh,trained,"为什么南极的企鹅不喜欢去乌斯怀亚？

因为那边太有人气了，企鹅们怕感染“悲怆历史”感冒！",8.0
zh,trained,有一个人买了一张彩票，结果中了2.3亿的威力彩，他高兴地跳了起来，结果一不小心把彩票撕成了两半。旁边的人劝他：“别急，对中7码也能秒退休呢！”他说：“可是我只有半码退休资格啊。”,8.0
zh,trained,Ryu和画家女友的感情出了点问题， Ryu在分手后愤怒地写道：“你画的我，怎么越来越像被毁了的龙？”,8.0
zh,trained,李昱諄在比赛中输给了世界第三，他回到家后对妈妈说：“妈，我不服！世界第三都赢了我，那第二呢？为什么不出来跟我比比？”妈妈回答：“第二？它怕碰上你，输了就真的变成第四了！”,0.0
zh,trained,一家三口去海边观潮，儿子和妈妈被大浪卷走了，爸爸赶紧跳下水救人，结果也被卷走了。政府紧急呼吁大家远离危险的海岸线，但还是有人不听劝，围在那里看热闹。其中一个朋友说：“你们知道吗？他们一家四口其实是去旅游的，没想到成了‘全家福’！”,8.0
zh,trained,"为什么国际航班上不能玩扑克牌？

因为牌面上写的都是国际通用符号，乘客们都看不懂啊！",7.0
zh,trained,"为什么海外留学的同学都特别能吃？

因为他们知道，回国减肥可是超级困难的一件事，得面对“海外升學”后的“本土降级”压力！",7.0
zh,trained,保险公司的灭火器竟然都是假的消防演习时才发现，结果台泥三元电池厂一着火，保险公司只能赔钱了事。火灾烧出了保险业的一个大秘密——原来他们的“灭火器”只是用来灭火报案的！,8.0
zh,trained,王柏傑和杨铭威是好朋友，王柏杰最近感情受挫，正在疗伤期。杨铭威去看望他，说到：“他现在状态很peace，每天不是在看书就是在冥想。”结果王柏杰听到后，反驳道：“你才是Peace，我都在打游戏了！”,8.0
zh,trained,有个Android用户看到这则广告，兴奋地跑到店里挑了一款11英寸的大平板，付了7000元。回到家他得意地对朋友说：“我可是用7000元买到了11英寸的屏幕哦，超值！”朋友好奇地问：“那你的手指呢？” 用户愣住了：“我的手指...还是原来那么大啊...”,0.0
zh,trained,东风和华为的两大“一把手”在密谈，结果东风决定给猛士智能越野车装上华为的导航，这样就不用再担心猛士迷路了，因为它现在连东风都知道在哪！,8.0
zh,trained,为什么《粉红豹》的女神不在粉红豹群里？因为她在60年代就“豹”入了 Parenthood（ Parenthood 是一个美剧，中文译名《我们这一天》，意指进入家庭生活），而且还是通过非正常渠道……,7.0
zh,trained,为什么下载APP的时候总是提示需要授权？因为它想偷你的“权限”！,8.0
zh,trained,"医生问病人：“你的健保费上调了5.5%，你感觉怎么样？”
病人回答：“我还以为能报销5.5%呢！”",0.0
